steps,num_customers,num_products,num_retailers,num_customers_willing_to_share_info,learning_rate_gen_ai,learning_rate_customer,capacity_gen_ai,creativity_gen_ai,total_steps,LowSatisfaction,MediumSatisfaction,HighSatisfaction,Sales,Sales (Willing),Sales (Unwilling),Sold Products,Sold Products (Willing),Sold Products (Unwilling),Average Seller Rating,Average Satisfaction,Willing to Share Customers,Unwilling to Share Customers,Number of Products,mean_viewed_comments,mean_purchase_position,AIC Linear (Sum),AIC Quadratic (Sum),AIC Cubic (Sum),AIC Quartic (Sum),AIC Quartic (Minimum)
612,100,100,20,0,0.3,0.3,0.9,0.6449245472382568,1000,62,1,37,304.55477591424267,0,304.55477591424267,193,0,193,1.7212559812040713,1.5995000000000004,0,100,100,2.67,54.59433333333333,48.2520669134407,43.702207034815075,37.00130562217362,34.66498292364568,-79.07396863896179
613,100,100,20,0,0.3,0.3,0.9,0.6443231565222259,1000,62,1,37,302.37957596305176,0,302.37957596305176,199,0,199,1.7162559812040716,1.5963000000000003,0,100,100,2.7,55.900333333333336,49.639956697031806,46.1063589382355,37.83194958524237,41.237205149590864,-79.07396863896179
614,100,100,20,0,0.3,0.3,0.9,0.6446610577799695,1000,62,1,37,288.14924883801984,0,288.14924883801984,187,0,187,1.7232559812040715,1.5981000000000003,0,100,100,2.75,55.34283333333333,38.7762808835316,41.69352638886909,25.22620840140678,29.30815873234269,-79.07396863896179
615,100,100,20,0,0.3,0.3,0.9,0.6440591391643824,1000,62,1,37,330.6223995655322,0,330.6223995655322,195,0,195,1.7327559812040711,1.5949000000000007,0,100,100,2.73,56.15133333333333,51.77942628922372,55.73415938714814,43.75878795663644,48.83169431380003,-79.07396863896179
616,100,100,20,0,0.3,0.3,0.9,0.6443222476026459,1000,62,2,36,310.612332205489,0,310.612332205489,184,0,184,1.7297559812040713,1.5963000000000005,0,100,100,2.72,55.345333333333336,50.306523377622824,51.146825635300445,45.34980103041417,34.32054347988165,-79.07396863896179
617,100,100,20,0,0.3,0.3,0.9,0.6448288142067735,1000,62,0,38,325.37178417174346,0,325.37178417174346,184,0,184,1.7352559812040718,1.5990000000000006,0,100,100,2.74,55.19583333333334,40.40902123310167,38.211798761596015,25.40243144073432,23.770687113939573,-79.07396863896179
618,100,100,20,0,0.3,0.3,0.9,0.6442460709271194,1000,62,2,36,327.75098949435426,0,327.75098949435426,189,0,189,1.7247559812040716,1.5959000000000003,0,100,100,2.71,56.2355,47.622835900344114,45.42397003851141,32.232214016034334,30.732642648933478,-79.07396863896179
619,100,100,20,0,0.3,0.3,0.9,0.645556196324836,1000,62,1,37,300.6864352197018,0,300.6864352197018,190,0,190,1.7192559812040717,1.6029000000000002,0,100,100,2.72,56.54583333333333,49.08561258996377,29.458878818322574,27.98114549485757,24.573265245497595,-79.07396863896179
620,100,100,20,0,0.3,0.3,0.9,0.645911380771496,1000,62,1,37,322.9212757048606,0,322.9212757048606,194,0,194,1.7287559812040716,1.6048000000000002,0,100,100,2.76,54.761833333333335,43.306297344187186,41.53954210751155,31.492905970315775,33.106851335092614,-79.07396863896179
621,100,100,20,0,0.3,0.3,0.9,0.6463966364639185,1000,61,2,37,283.91625101325536,0,283.91625101325536,190,0,190,1.7307559812040716,1.6074000000000002,0,100,100,2.82,56.28716666666667,35.41322716732617,38.3724968618115,24.406662085741658,27.847424835769687,-79.07396863896179
622,100,100,20,0,0.3,0.3,0.9,0.6471413305187778,1000,61,2,37,311.0522070078041,0,311.0522070078041,190,0,190,1.7317559812040713,1.6114000000000004,0,100,100,2.8,55.127333333333326,45.91180141606148,40.67763794745406,37.3445411042448,37.19470304636374,-79.07396863896179
623,100,100,20,0,0.3,0.3,0.9,0.6474574919470835,1000,61,2,37,330.13514194459594,0,330.13514194459594,195,0,195,1.7352559812040718,1.6131,0,100,100,2.74,54.537166666666664,33.84960737081366,34.82045787509517,20.770327906646514,20.1343388845564,-79.07396863896179
624,100,100,20,0,0.3,0.3,0.9,0.6479773260952362,1000,62,1,37,332.8073643816221,0,332.8073643816221,200,0,200,1.7342559812040719,1.6159000000000001,0,100,100,2.73,55.61166666666667,37.078194639677434,41.34774591121223,34.416301442908775,32.16568256834361,-79.07396863896179
625,100,100,20,0,0.3,0.3,0.9,0.6486626805037321,1000,61,2,37,353.2965265275027,0,353.2965265275027,201,0,201,1.7342559812040714,1.6196000000000004,0,100,100,2.67,55.85433333333334,44.97858896800864,33.69747251951074,26.65278100142359,12.04266596278535,-79.07396863896179
626,100,100,20,0,0.3,0.3,0.9,0.6494754883855055,1000,62,1,37,359.85504545036974,0,359.85504545036974,197,0,197,1.7497559812040717,1.624,0,100,100,2.74,51.824,51.85291211818594,52.213893091040205,45.09824468586919,49.94803370496521,-79.07396863896179
627,100,100,20,0,0.3,0.3,0.9,0.6493276322987632,1000,62,1,37,315.8736129670381,0,315.8736129670381,190,0,190,1.7447559812040716,1.6232,0,100,100,2.8,55.592166666666664,42.72124838472595,36.264081168016475,28.594594743143602,23.923847455915734,-79.07396863896179
628,100,100,20,0,0.3,0.3,0.9,0.6484750436418993,1000,61,2,37,291.96755457048243,0,291.96755457048243,190,0,190,1.7427559812040716,1.6186000000000005,0,100,100,2.78,58.64283333333335,47.42155494744898,45.443367618436724,18.84661709515572,19.725348573916023,-79.07396863896179
629,100,100,20,0,0.3,0.3,0.9,0.6493436446398664,1000,61,3,36,299.0244389391766,0,299.0244389391766,193,0,193,1.7382559812040719,1.6233000000000002,0,100,100,2.73,54.291000000000004,45.83574339489428,47.158492731391846,38.24815517661463,40.28454806946982,-79.07396863896179
630,100,100,20,0,0.3,0.3,0.9,0.6501362226688662,1000,61,3,36,285.45344750637275,0,285.45344750637275,187,0,187,1.7412559812040715,1.6276000000000004,0,100,100,2.78,55.0405,41.67950472541477,40.990485522957215,35.899476033187995,35.643121602069584,-79.07396863896179
631,100,100,20,0,0.3,0.3,0.9,0.6494341657653065,1000,61,3,36,301.63489644927904,0,301.63489644927904,199,0,199,1.739255981204072,1.6238,0,100,100,2.73,55.77000000000001,39.12868788217716,29.78684422782314,29.12925532462853,29.05294745075605,-79.07396863896179
632,100,100,20,0,0.3,0.3,0.9,0.6487861376223701,1000,62,2,36,300.2110087558955,0,300.2110087558955,195,0,195,1.7417559812040722,1.6203000000000003,0,100,100,2.72,56.16283333333333,45.8488112749379,35.0229780948051,24.326403630657097,30.968379101487187,-79.07396863896179
633,100,100,20,0,0.3,0.3,0.9,0.6485267022032584,1000,61,3,36,313.8824557378548,0,313.8824557378548,190,0,190,1.740255981204072,1.6189000000000002,0,100,100,2.72,56.77050000000001,45.6669768663227,49.07032904474738,40.27803153612288,39.736306424258316,-79.07396863896179
634,100,100,20,0,0.3,0.3,0.9,0.6489523128620296,1000,61,4,35,311.3741285441912,0,311.3741285441912,201,0,201,1.7457559812040717,1.6212,0,100,100,2.68,54.96066666666667,48.63253274286441,35.4232570561652,25.75524568369366,20.075830303117186,-79.07396863896179
635,100,100,20,0,0.3,0.3,0.9,0.6497275066604793,1000,61,3,36,330.12612185631525,0,330.12612185631525,207,0,207,1.7447559812040716,1.6254000000000002,0,100,100,2.67,53.92150000000001,41.86464885324577,36.24585654580858,23.06243162499601,20.49849391925079,-79.07396863896179
636,100,100,20,0,0.3,0.3,0.9,0.6506291811989078,1000,61,2,37,302.58376808718464,0,302.58376808718464,194,0,194,1.749755981204072,1.6303000000000003,0,100,100,2.75,53.64116666666667,47.26545528378932,31.148818151479276,29.671884633520392,35.95159846757849,-79.07396863896179
637,100,100,20,0,0.3,0.3,0.9,0.6502238006940247,1000,61,3,36,356.2366566195518,0,356.2366566195518,209,0,209,1.7497559812040717,1.6281,0,100,100,2.73,54.5655,44.89502622492907,39.00627973833093,35.58454637036263,37.55494065784782,-79.07396863896179
638,100,100,20,0,0.3,0.3,0.9,0.6503895465503783,1000,62,2,36,302.8855410577693,0,302.8855410577693,192,0,192,1.7522559812040719,1.629,0,100,100,2.69,56.221833333333336,33.77078227772469,16.117620400368622,6.548559763665054,3.048565903416659,-79.07396863896179
639,100,100,20,0,0.3,0.3,0.9,0.6497250947231358,1000,61,3,36,321.7971347861093,0,321.7971347861093,208,0,208,1.7437559812040722,1.6254000000000002,0,100,100,2.66,57.25166666666666,40.344899246003365,22.311675678588927,3.052116049690909,2.531013486225021,-79.07396863896179
640,100,100,20,0,0.3,0.3,0.9,0.650901709504359,1000,61,3,36,337.8916332125137,0,337.8916332125137,209,0,209,1.7547559812040716,1.6318000000000001,0,100,100,2.69,54.38083333333333,40.660432631880184,20.94056210866202,19.22744729553048,14.90234177684377,-79.07396863896179
641,100,100,20,0,0.3,0.3,0.9,0.650680931876492,1000,61,3,36,317.20860512095203,0,317.20860512095203,191,0,191,1.753755981204072,1.6306000000000003,0,100,100,2.81,55.60316666666667,34.1173673877733,33.97572699953554,26.260140096119102,23.371157557493547,-79.07396863896179
642,100,100,20,0,0.3,0.3,0.9,0.6509566502760998,1000,61,3,36,352.04557013103334,0,352.04557013103334,202,0,202,1.7467559812040718,1.6321000000000003,0,100,100,2.69,55.13016666666667,41.61322387905008,30.582139737386314,16.735118036427366,23.329227390409443,-79.07396863896179
643,100,100,20,0,0.3,0.3,0.9,0.6505517174581356,1000,61,3,36,315.41511857515474,0,315.41511857515474,207,0,207,1.7562559812040721,1.6299000000000001,0,100,100,2.73,55.899833333333326,45.3063968013673,39.09644948786061,28.51352322470106,31.478195401944987,-79.07396863896179
644,100,100,20,0,0.3,0.3,0.9,0.6496100631006761,1000,62,2,36,330.83706171376673,0,330.83706171376673,197,0,197,1.7487559812040723,1.6248000000000002,0,100,100,2.67,55.2215,39.59246133263301,41.81060970038368,22.189457711289833,25.56899902509292,-79.07396863896179
645,100,100,20,0,0.3,0.3,0.9,0.6489809771255929,1000,62,2,36,299.42812295216163,0,299.42812295216163,194,0,194,1.751255981204072,1.6214000000000002,0,100,100,2.71,58.239333333333335,45.82850989073813,35.448748923977604,32.00046010337462,33.77221316780262,-79.07396863896179
646,100,100,20,0,0.3,0.3,0.9,0.649479714888046,1000,62,2,36,305.82484120552056,0,305.82484120552056,183,0,183,1.7467559812040723,1.6241000000000003,0,100,100,2.78,56.04183333333334,37.2254414931715,26.95428472040271,13.8985906310443,13.997688177385982,-79.07396863896179
647,100,100,20,0,0.3,0.3,0.9,0.6496458687341998,1000,62,3,35,346.68543127275404,0,346.68543127275404,204,0,204,1.7557559812040722,1.6250000000000002,0,100,100,2.71,54.84533333333333,37.186076226654166,29.44954168170628,21.397346358076447,24.964133614807167,-79.07396863896179
648,100,100,20,0,0.3,0.3,0.9,0.6498119306076238,1000,62,3,35,301.726871194318,0,301.726871194318,194,0,194,1.7612559812040722,1.6259000000000003,0,100,100,2.64,57.22333333333333,42.24031001036272,21.30089435001085,13.023337887287823,3.942704252746722,-79.07396863896179
649,100,100,20,0,0.3,0.3,0.9,0.6495533895180576,1000,62,3,35,341.5981052336545,0,341.5981052336545,201,0,201,1.7607559812040718,1.6244999999999998,0,100,100,2.75,53.44533333333333,37.43382278216458,36.086754025245995,18.06726654041094,7.704226428061162,-79.07396863896179
650,100,100,20,0,0.3,0.3,0.9,0.6490354145535143,1000,62,3,35,314.79801986477406,0,314.79801986477406,199,0,199,1.765755981204072,1.6217000000000001,0,100,100,2.69,55.57833333333333,41.53750054787642,31.026587722176828,11.743501091190836,18.458388589690372,-79.07396863896179
651,100,100,20,0,0.3,0.3,0.9,0.649275710302128,1000,62,3,35,301.5875824181616,0,301.5875824181616,190,0,190,1.7577559812040726,1.6230000000000004,0,100,100,2.72,55.84866666666666,43.82584789781288,26.249723945287286,15.35952292575979,16.63425205480351,-79.07396863896179
652,100,100,20,0,0.3,0.3,0.9,0.6496080588988784,1000,62,3,35,309.247481371744,0,309.247481371744,203,0,203,1.7612559812040725,1.6248000000000002,0,100,100,2.78,54.95466666666666,45.60547773593484,29.399335879888696,14.6582819683656,8.539711261776773,-79.07396863896179
653,100,100,20,0,0.3,0.3,0.9,0.6505467667950683,1000,62,2,36,329.139412935632,0,329.139412935632,204,0,204,1.767755981204072,1.6299000000000001,0,100,100,2.79,56.63966666666666,41.703958799594176,31.301410553409568,13.579717073343915,13.38069803578091,-79.07396863896179
654,100,100,20,0,0.3,0.3,0.9,0.6510612520036186,1000,62,3,35,305.18934027891396,0,305.18934027891396,194,0,194,1.7767559812040723,1.6327000000000005,0,100,100,2.68,53.841166666666666,42.596680304678586,22.424074957354662,19.489643028036568,23.316922797267324,-79.07396863896179
655,100,100,20,0,0.3,0.3,0.9,0.6504167639113034,1000,62,3,35,302.3884753907383,0,302.3884753907383,193,0,193,1.7677559812040726,1.6292000000000004,0,100,100,2.68,55.37649999999999,41.23737961094207,21.837061219791565,10.724018482481654,2.0650797693791105,-79.07396863896179
656,100,100,20,0,0.3,0.3,0.9,0.6499002858001377,1000,62,3,35,316.76375582598473,0,316.76375582598473,194,0,194,1.7707559812040727,1.6264000000000005,0,100,100,2.76,56.421499999999995,44.37182354887915,28.71099597650118,16.106468794242318,21.259371929058062,-79.07396863896179
657,100,100,20,0,0.3,0.3,0.9,0.6499924856894977,1000,62,3,35,328.5614587641814,0,328.5614587641814,194,0,194,1.7692559812040727,1.6269000000000002,0,100,100,2.79,55.7175,40.05180841115802,36.4307487297734,16.31789519267207,12.623572198713418,-79.07396863896179
658,100,100,20,0,0.3,0.3,0.9,0.6492345364659335,1000,62,3,35,311.77845291811605,0,311.77845291811605,192,0,192,1.7742559812040724,1.6228,0,100,100,2.72,58.08533333333333,45.91345425636601,41.00338346226877,31.3678422021174,34.928360338379804,-79.07396863896179
659,100,100,20,0,0.3,0.3,0.9,0.6494931253096721,1000,62,3,35,315.9205424822154,0,315.9205424822154,195,0,195,1.7737559812040726,1.6242000000000005,0,100,100,2.71,57.09733333333334,35.67977524300875,33.33721716302239,24.98096600214822,24.886297267147455,-79.07396863896179
660,100,100,20,0,0.3,0.3,0.9,0.6491047398833727,1000,62,3,35,311.0252315102993,0,311.0252315102993,183,0,183,1.779255981204073,1.6221,0,100,100,2.7,55.86366666666667,41.87347255007634,33.79593129160202,8.0464043991212,8.065906759841283,-79.07396863896179
661,100,100,20,0,0.3,0.3,0.9,0.6488085350083342,1000,62,3,35,284.4198103413332,0,284.4198103413332,187,0,187,1.7722559812040728,1.6205000000000005,0,100,100,2.76,55.647,43.89337942290709,37.73403715570876,25.94561207610286,17.559888706002198,-79.07396863896179
662,100,100,20,0,0.3,0.3,0.9,0.6490674905542987,1000,62,3,35,317.9776297459026,0,317.9776297459026,199,0,199,1.7737559812040726,1.6219,0,100,100,2.77,56.273999999999994,44.77572194089598,37.50826107858455,19.48813842527042,20.84928796635259,-79.07396863896179
663,100,100,20,0,0.3,0.3,0.9,0.6487341777958271,1000,62,3,35,294.4472328950792,0,294.4472328950792,192,0,192,1.776755981204073,1.6201000000000005,0,100,100,2.74,56.22316666666668,43.08380359228909,40.76175893190134,33.20874505900497,36.69552474136216,-79.07396863896179
664,100,100,20,0,0.3,0.3,0.9,0.6488452409167007,1000,62,3,35,282.05831257484255,0,282.05831257484255,191,0,191,1.7717559812040728,1.6207,0,100,100,2.7,57.10866666666666,43.21689927557108,32.407393318084246,20.212245405463023,21.8295845660914,-79.07396863896179
665,100,100,20,0,0.3,0.3,0.9,0.649178060639351,1000,63,2,35,307.6807829666959,0,307.6807829666959,195,0,195,1.7757559812040729,1.6225000000000005,0,100,100,2.74,56.86983333333333,44.13292839062666,38.3773111713769,23.522829478582423,28.480011323024996,-79.07396863896179
666,100,100,20,0,0.3,0.3,0.9,0.6495289594327516,1000,63,2,35,301.36465930690974,0,301.36465930690974,186,0,186,1.7722559812040728,1.6244000000000003,0,100,100,2.74,54.971000000000004,43.34490035799038,34.716146639922215,21.228780686562033,21.43248674878177,-79.07396863896179
667,100,100,20,0,0.3,0.3,0.9,0.6490294835740847,1000,63,2,35,267.57409954327915,0,267.57409954327915,185,0,185,1.7717559812040733,1.6217000000000001,0,100,100,2.67,58.83666666666667,37.730704856669036,25.53538942685617,16.604005064190545,21.671776641276438,-79.07396863896179
668,100,100,20,0,0.3,0.3,0.9,0.6496939762831231,1000,63,2,35,300.7880666449028,0,300.7880666449028,182,0,182,1.7772559812040734,1.6253,0,100,100,2.78,56.859500000000004,42.53332360322938,21.01141947536439,1.4289842847635725,6.153491616154156,-79.07396863896179
669,100,100,20,0,0.3,0.3,0.9,0.6501179133684021,1000,63,2,35,288.4685950676975,0,288.4685950676975,182,0,182,1.7757559812040733,1.6276000000000002,0,100,100,2.76,54.80500000000001,44.190770711752236,37.068519092644834,22.554967547361684,25.384463802247012,-79.07396863896179
670,100,100,20,0,0.3,0.3,0.9,0.6502652973035532,1000,62,2,36,324.2584357505655,0,324.2584357505655,200,0,200,1.7717559812040733,1.6284000000000003,0,100,100,2.71,54.653666666666666,43.1732438634713,39.06198873855317,21.003468735674005,17.846853079763775,-79.07396863896179
671,100,100,20,0,0.3,0.3,0.9,0.6505781615450107,1000,62,2,36,295.8885466466105,0,295.8885466466105,196,0,196,1.7722559812040732,1.6300999999999999,0,100,100,2.74,55.8525,40.85046457601004,27.650484834964175,17.546484779944223,20.805470615688478,-79.07396863896179
672,100,100,20,0,0.3,0.3,0.9,0.6511659286422985,1000,62,3,35,322.8283867736538,0,322.8283867736538,199,0,199,1.7722559812040735,1.6333000000000004,0,100,100,2.7,55.00566666666666,44.875514373757284,32.6098059298246,25.905902720050022,28.255077580626278,-79.07396863896179
673,100,100,20,0,0.3,0.3,0.9,0.6517342493462828,1000,62,3,35,314.7895886532143,0,314.7895886532143,193,0,193,1.7817559812040735,1.6364,0,100,100,2.76,54.646499999999996,42.01538600292096,35.40209975897915,18.460686555449115,19.17686282553123,-79.07396863896179
674,100,100,20,0,0.3,0.3,0.9,0.651642556700033,1000,62,3,35,308.6181781478263,0,308.6181781478263,189,0,189,1.7817559812040735,1.6359000000000001,0,100,100,2.78,56.56666666666667,29.098506153308563,25.6989319631831,14.54249570551994,17.38156839585787,-79.07396863896179
675,100,100,20,0,0.3,0.3,0.9,0.6516058751569628,1000,63,2,35,297.99348372427835,0,297.99348372427835,197,0,197,1.7842559812040732,1.6357000000000002,0,100,100,2.72,54.68633333333333,40.12030875538443,24.278584631537285,17.36885144942596,24.104152637348335,-79.07396863896179
676,100,100,20,0,0.3,0.3,0.9,0.6508151432702397,1000,63,2,35,297.3971198846933,0,297.3971198846933,182,0,182,1.777755981204073,1.6314,0,100,100,2.78,54.97633333333333,39.13215545256483,29.169638476575273,12.626271910378279,16.05212611153368,-79.07396863896179
677,100,100,20,0,0.3,0.3,0.9,0.65160379644625,1000,63,2,35,289.24600998391884,0,289.24600998391884,188,0,188,1.7802559812040735,1.6357000000000002,0,100,100,2.73,55.56016666666667,45.29178534905503,34.33260129021863,24.96088812144191,27.75254095723048,-79.07396863896179
678,100,100,20,0,0.3,0.3,0.9,0.6521347374934854,1000,62,3,35,318.2503543854736,0,318.2503543854736,204,0,204,1.7817559812040735,1.6385999999999998,0,100,100,2.74,55.09700000000001,41.612339231524686,31.904036858376998,13.799565189347447,18.98014955262923,-79.07396863896179
679,100,100,20,0,0.3,0.3,0.9,0.6511980983750281,1000,62,3,35,315.50082584361746,0,315.50082584361746,190,0,190,1.7867559812040734,1.6335,0,100,100,2.72,54.9735,44.741379569266826,28.524417255449833,19.11747553948385,21.067114300497963,-79.07396863896179
680,100,100,20,0,0.3,0.3,0.9,0.6518943666215314,1000,61,4,35,297.35560320004356,0,297.35560320004356,190,0,190,1.7887559812040734,1.6373,0,100,100,2.76,56.692833333333326,39.9805839580458,33.24500599592082,25.191571717622622,19.99309686558641,-79.07396863896179
681,100,100,20,0,0.3,0.3,0.9,0.6518943666215314,1000,63,1,36,289.30251860451455,0,289.30251860451455,177,0,177,1.7907559812040739,1.6373000000000002,0,100,100,2.76,57.401500000000006,37.68860055310839,23.91151297412125,16.52669030324239,19.793734077691937,-79.07396863896179
